Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Shown on Collection Page (product.metafields.custom.shown_on_collection_page),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color Family (product.metafields.product.color_family),Style Family (product.metafields.product.style_name),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,generated_tags
teleties-spiral-hair-coils-small-blue-seas,TELETIES - Spiral Hair Coils | Small | Blue Seas,"Hold your hair in place with ease and style! TELETIES Blue Seas Small Hair Ties offer a strong grip without damage, doubling as a chic wrist accessory when not in use. Your new favorite hair essentials for Spring Break and Summer!

Strong grip, no rip design for all-day hold
Doubles as a stylish bracelet
Durable and waterproof for all occasions
 Gentle on hair—prevents breakage, headaches, and creases

These are perfect hair accessories for workouts, everyday wear, or bedtime to prevent hair damage. Upgrade your hair game with TELETIES - functional, fashionable, and made for every moment.

Sold in packs of three.

The small size is 4.5cm wide x 0.5cm thick.",TELETIES,Uncategorized,,PCM Accessories,False,Title,Default Title,,,,,,,,TT-SEA-S,8.78835216875,shopify,continue,manual,7.99,,True,True,,,,,'85561579,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/3c18500a431525da64811428846e8b65fa556a23b2680b7e6c6e567a4ac4a73e.png?v=1741618039,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,oz,,3.55,active,[]
teleties-spiral-hair-coils-small-blue-seas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/0f33631ffb92289346f716b52b80de2cb60164192484349afd2e1869d57aad16.png?v=1741618041,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-small-blue-seas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/a9a2ac3a46e8555fd1a01afef3769ef6ccc0b3db57be3d7038cbc27c3c1dd3e1.png?v=1741618041,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-small-blue-seas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/b5c2f16ae6b22be4d2cd97a6507c6dfd2b3d9b41560af27e08dd6b2c7c6ce905.jpg?v=1741618041,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-small-blue-seas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/bd94408cdf72224c746a61bdee965efae10bd1e980a899134facff0de5517254.jpg?v=1741618041,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-blue-seas,TELETIES - Spiral Hair Coils | Large | Blue Seas,"Hold your hair in place with ease and style! TELETIES Blue Seas Large Hair Ties offer a strong grip without damage, doubling as a chic wrist accessory when not in use. Your new favorite hair essentials for Spring Break and Summer!

Strong grip, no rip design for all-day hold
Doubles as a stylish bracelet
Durable and waterproof for all occasions
Gentle on hair—prevents breakage, headaches, and creases

These are perfect hair accessories for workouts, everyday wear, or bedtime to prevent hair damage. Upgrade your hair game with TELETIES - functional, fashionable, and made for every moment.

Sold in packs of three.

The large size is 6.5cm wide x 1cm thick.",TELETIES,Uncategorized,,PCM Accessories,False,Title,Default Title,,,,,,,,TT-SEA-L,29.48350405,shopify,continue,manual,9.99,,True,True,,,,,'85528811,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/1420216bfe826276ea1f4ad1c40f280d3d1eb58fa05419e9821d63e89d749613.png?v=1741618035,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,oz,,4.55,active,[]
teleties-spiral-hair-coils-large-blue-seas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/1445508657b0de14f6b25cd6356fadee10e0c6003525fb57f57f7af4a2b614f7.png?v=1741618038,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-blue-seas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/f578dbaeb515844b6393e2f0314a79519ed3b35fc0ab5276d06b0fdf767d67b4.png?v=1741618038,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-blue-seas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/350ce3e43596a24f7ab1b7ac92c764992c32ecbe196e74b2139a836564e1c3b2.jpg?v=1741618037,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-blue-seas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/852df7a789fdd83650e2fc040930b20822dc12de509f19bd1dad01e267156959.jpg?v=1741618037,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-small-harbor-cruise,TELETIES - Spiral Hair Coils | Small | Harbor Cruise,"Hold your hair in place with ease and style! TELETIES Purple Harbor Cruise Small Hair Coils offer a strong grip without damage, doubling as a chic wrist accessory when not in use. Your new favorite hair essentials for Spring Break and Summer!

Strong grip, no rip design for all-day hold
Doubles as a stylish bracelet
Durable and waterproof for all occasions
Gentle on hair—prevents breakage, headaches, and creases

These are perfect hair accessories for workouts, everyday wear, or bedtime to prevent hair damage. Upgrade your hair game with TELETIES - functional, fashionable, and made for every moment.

Sold in packs of three.

The small size is 4.5cm wide x 0.5cm thick.",TELETIES,Uncategorized,,PCM Accessories,False,Title,Default Title,,,,,,,,TT-HC-S,8.78835216875,shopify,continue,manual,7.99,,True,True,,,,,'85496043,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/73618a1db75d30c43cc326345efdfe97f270b7f2fb9b84dd193312a5ab0c28a3.png?v=1741618032,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,oz,,3.55,active,[]
teleties-spiral-hair-coils-small-harbor-cruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/3144ae0936f34b87ecbe1b0e674de8bc938cd1f564901ccad634b94ad8e9c82a.png?v=1741618034,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-small-harbor-cruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/04f3678a64a5e3516bf0c7c574528c10ae0056200c201b97ecccaaaedc0f5281.png?v=1741618034,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-small-harbor-cruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/775ce5c57ae790facd293690debb9eff40982216972edd456f9e77043211e4b6.jpg?v=1741618034,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-harbor-cruise,TELETIES - Spiral Hair Coils | Large | Harbor Cruise,"Hold your hair in place with ease and style! TELETIES Purple Harbor Cruise Large Hair Ties offer a strong grip without damage, doubling as a chic wrist accessory when not in use. Your new favorite hair essentials for Spring Break and Summer!

Strong grip, no rip design for all-day hold
Doubles as a stylish bracelet
Durable and waterproof for all occasions
Gentle on hair—prevents breakage, headaches, and creases

These are perfect hair accessories for workouts, everyday wear, or bedtime to prevent hair damage. Upgrade your hair game with TELETIES - functional, fashionable, and made for every moment.

Sold in packs of three.

The large size is 6.5cm wide x 1cm thick.",TELETIES,Uncategorized,,PCM Accessories,False,Title,Default Title,,,,,,,,TT-HC-L,29.48350405,shopify,continue,manual,9.99,,True,True,,,,,'85430507,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/d51aa0c44d24e6901bf646e82cdcf6c9c9137f8673b8d002d04496fbafebda2d.png?v=1741618028,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,oz,,4.55,active,[]
teleties-spiral-hair-coils-large-harbor-cruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/9a39fb1214a0a7c9f660d5cc5efe233f5fb316e9dc7fb5c79ee70c464994ef46.png?v=1741618032,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-harbor-cruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/6f9c43c2c159d1c6adc5ada429d9b71cee29ccf41bfac4bcd6ab86a79c0ba51e.png?v=1741618033,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-harbor-cruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/c24a91cd31902e2c237b4a5a1d76eae30b9d0eaf47ad626f1abc617a523e7ccb.jpg?v=1741618030,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-sunset-gold-hair-ties,TELETIES - Spiral Hair Coils | Large | Sunset Gold Hair Ties,"
Hold your hair and enhance your style with TELETIES. The strong grip, no rip hair tie that doubles as a bracelet. Strong, pretty and stylish, TELETIES are designed to withstand everyday demands while taking your look to the next level.

Sold in packs of three.

The large size is 6.5cm wide x 1cm thick.
",TELETIES,Uncategorized,,PCM Accessories,False,Title,Default Title,,,,,,,,TT-SSG-L,29.48350405,shopify,continue,manual,9.99,,True,True,,,,,'85397739,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/b4bde94c68cb2498d9af9b86ac7b4215b6b4606a6253a7d363cdda48e4a4b9eb.png?v=1741618027,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,lb,,4.55,active,[]
teleties-spiral-hair-coils-large-sunset-gold-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/5a7005dcbe4a63e96bf756396eab8538224872b382e81972810d0964ea6035ac.png?v=1741618028,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-sunset-gold-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/d6ff88a6843a70444cc22a4f151834449e0e139b1994242435390c6ec8e1d9ed.png?v=1741618028,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-sunset-gold-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/7d038df24bcff87e8f906773ee3e449a1efd29b1e6677e5373a70ce0c908d714_a808e343-3ea7-4918-b977-c2eae7254e4d.gif?v=1741618027,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-scarlet-red-hair-ties,TELETIES - Spiral Hair Coils | Large | Scarlet Red Hair Ties,"Hold your hair and enhance your style with TELETIES. The strong grip, no rip hair tie that doubles as a bracelet. Strong, pretty and stylish, TELETIES are designed to withstand everyday demands while taking your look to the next level.

Sold in packs of three.

The large size is 6.5cm wide x 1cm thick.
",TELETIES,Uncategorized,,PCM Accessories,False,Title,Default Title,,,,,,,,TT-RED-L,29.48350405,shopify,continue,manual,9.99,,True,True,,,,,'85364971,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/25cf64a83196f7a653aa1618bc42048ba6a1c3869c0337f95de78944870d1250.png?v=1741618024,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,lb,,4.55,active,[]
teleties-spiral-hair-coils-large-scarlet-red-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/1634fb9ca5698c7aa6a498756f4987b64c5b63dbb12abdcbb3965170cc5a7394.png?v=1741618025,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-scarlet-red-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/893d052575412386617b11a52ef551c1c61f6ce308775a055015085bf1c177e1.png?v=1741618025,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-scarlet-red-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/28cf7c507e4f96c2e5385c45c33eb2faa3a13a055aeaa252ee768981abc5d88d.png?v=1741618027,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-leopard-hair-ties,TELETIES - Spiral Hair Coils | Large | Leopard Hair Ties,"Hold your hair and enhance your style with TELETIES. The strong grip, no rip hair tie that doubles as a bracelet. Strong, pretty and stylish, TELETIES are designed to withstand everyday demands while taking your look to the next level.

Sold in packs of three.

The large size is 6.5cm wide x 1cm thick.

",TELETIES,Uncategorized,,PCM Accessories,False,Title,Default Title,,,,,,,,TT-LEO-L,25.491891194,shopify,continue,manual,9.99,,True,True,,,,,'85332203,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/21103f02713f3b9f733a2005c8fb62e71b50c82aa73feceed5d5b3cc200e6d1f.png?v=1741618018,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,lb,,4.55,active,[]
teleties-spiral-hair-coils-large-leopard-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/eb81675ed634b892f3ad1e6117d4a2c81fbe388120f95a43f1bdd71328b090ef.png?v=1741618021,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-leopard-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/4c2620c7f3ae4641daed0d759e5558d1504c39c86dd2493b200c71e05ae39d19.png?v=1741618022,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-leopard-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/15c2c8a590cbcde51ce143793fcc6688106dadd7245e963df70955ef1053dfcc_3cfb0dde-12ed-4457-9679-d9603c90b1f1.gif?v=1741618020,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-jet-blac-hair-ties,TELETIES - Spiral Hair Coils | Large | Jet Blac Hair Ties,"Hold your hair and enhance your style with TELETIES. The strong grip, no rip hair tie that doubles as a bracelet. Strong, pretty and stylish, TELETIES are designed to withstand everyday demands while taking your look to the next level.

Sold in packs of three.

The large size is 6.5cm wide x 1cm thick.
",TELETIES,Uncategorized,,PCM Accessories,False,Title,Default Title,,,,,,,,TT-JET-L,29.48350405,shopify,continue,manual,9.99,,True,True,,,,,'85299435,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/b3281ce5a1091f09165b7b9afcc77ef68b4f6dd9bfa5a915bbcbf31acadd7bf1.png?v=1741618016,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,lb,,4.55,active,[]
teleties-spiral-hair-coils-large-jet-blac-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/687ec46617fbc6260e35dd998f133749245ed7ca87755c4ff5b90de0e9b1a040.png?v=1741618019,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-jet-blac-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/9e0314a7301b0b17a25582996a9f431e26a32bdfff06d7820e97f1afff3320d6.png?v=1741618019,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-jet-blac-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/15c2c8a590cbcde51ce143793fcc6688106dadd7245e963df70955ef1053dfcc_ee3a5eb7-483b-49a8-a964-3c2e14b7fa0d.gif?v=1741618017,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-small-jet-black-hair-ties,TELETIES - Spiral Hair Coils | Small | Jet Black Hair Ties,"Hold your hair and enhance your style with TELETIES. The strong grip, no rip hair tie that doubles as a bracelet. Strong, pretty and stylish, TELETIES are designed to withstand everyday demands while taking your look to the next level.

Sold in packs of three.

The small size is 4.5cm wide x 0.5cm thick.
",TELETIES,Uncategorized,,PCM Accessories,False,Title,Default Title,,,,,,,,TT-JET-S,8.799691978,shopify,continue,manual,7.99,,True,True,,,,,'85233899,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/262d5d7db1baa7a611fed8c67180cfda6855725bf3f5c89c4899033d0986c8f3.png?v=1741618014,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,lb,,3.55,active,[]
teleties-spiral-hair-coils-small-jet-black-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/bf5d9bca4846d39897bb7e1a1af9ddb98b92cc6799a17143d5e1da90fc8b1302.png?v=1741618015,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-small-jet-black-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/7ce6bf0ab937ffd2c320f486e89b33cbfbea499c0057d3080a960152a12bff86.png?v=1741618016,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-small-jet-black-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/15c2c8a590cbcde51ce143793fcc6688106dadd7245e963df70955ef1053dfcc_ef8d98a3-8942-4007-910d-cf1bfd56c356.gif?v=1741618014,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-tiny-jet-black-hair-ties,TELETIES - Spiral Hair Coils | Tiny | Jet Black Hair Ties,"Small yet mighty, the tinyTELE boasts the same no-rip, strong-grip features you love and the fashionable styling you expect from TELETIES, now in smaller, tinier size. 

Perfect for little kids' hair, top knots, and the end of braids. 

Sold in packs of five.

The tiny size is 2.5cm wide x 0.5cm thick.
",TELETIES,Uncategorized,,PCM Accessories,False,Title,Default Title,,,,,,,,TT-JET-T,5.942060047,shopify,continue,manual,8.99,,True,True,,,,,'85201131,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/8d6ee9bcccff61bc176690548bccbf1c5ac7f32b8d58c99a8a9c3719e61fb4e2.png?v=1741618013,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,lb,,4.05,active,[]
teleties-spiral-hair-coils-tiny-jet-black-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/4ac519b80359cde7b2d68824eb2b27ce46304039f638ecd6cd6b7f10d89a49e6.png?v=1741618014,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-tiny-coconut-white-hair-ties,TELETIES - Spiral Hair Coils | Tiny | Coconut White Hair Ties,"Small yet mighty, the tinyTELE hair ties boast the same no-rip, strong-grip features you love and the fashionable styling you expect from TELETIES, now in smaller, tinier size. Perfect for little kids' hair, top knots, and the end of braids.

Sold in packs of five.

The tiny size is 2.5cm wide x 0.5cm thick.
",TELETIES,Uncategorized,,PCM Accessories,False,Title,Default Title,,,,,,,,TT-COCO-T,5.95339985625,shopify,continue,manual,8.99,,True,True,,,,,'85168363,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/40cd511a2550e1fc62220772f3b03fda3b16e7723d9dd7f50dc15884d2069ce9.png?v=1741618005,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,oz,,4.05,active,[]
teleties-spiral-hair-coils-tiny-coconut-white-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/f7d5faca0c80898a5c7374983bcb8d1527a9bc72bee05f1e9fb0fee13e42dbf2.png?v=1741618011,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-tiny-coconut-white-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/98e986b1d148a4d04b7b30f15d4a701f9a9a48ddc909e524d37599bdb129aada.png?v=1741618009,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-coconut-white-hair-ties,TELETIES - Spiral Hair Coils | Large | Coconut White Hair Ties,"Hold your hair and enhance your style with TELETIES. The strong grip, no rip hair tie that doubles as a bracelet. Strong, pretty and stylish, TELETIES are designed to withstand everyday demands while taking your look to the next level.

Sold in packs of three.

The large size is 6.5cm wide x 1cm thick.

",TELETIES,Uncategorized,,PCM Accessories,False,Title,Default Title,,,,,,,,TT-COCO-L,29.48350405,shopify,continue,manual,9.99,,True,True,,,,,'85102827,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/ceac400b3e3bb8ab5069c347fcca91e800b2a0c0fc1e3a0756bd9ccc15cbf60a.png?v=1741618003,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,lb,,4.55,active,[]
teleties-spiral-hair-coils-large-coconut-white-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/22df6a05f3e93ff457774343a1f9ea6485be013ac943790ee77523a7a5735383.png?v=1741618004,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-coconut-white-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/7354dcbdeefb6963827e020c28adb6e0c0de37dce3a79f04be6fefcc929d1fd0.png?v=1741618005,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
teleties-spiral-hair-coils-large-coconut-white-hair-ties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/15c2c8a590cbcde51ce143793fcc6688106dadd7245e963df70955ef1053dfcc_400718db-6634-4c24-a800-1f5ce8c4821d.gif?v=1741618004,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
stadium-sling-yellow,Stadium Sling,"<p><span data-sheets-root=""1"">If it has to be clear, it better be cute. </span></p>
<p><span data-sheets-root=""1"">Our Stadium Sling is arena-approved and concert-ready so you can breeze through security and head straight to the fun. Designed to hold your essentials and stay put while you’re jumping, dancing, or doing the wave, our crowd favorite hands-free style is made for movement. </span><span data-sheets-root=""1"">Customize yours with a bold strap in your favorite team’s colors (or just your vibe). </span></p>
<p><span data-sheets-root=""1"">Handmade by our small team in Atlanta with our signature attention to detail, this is the ultimate go-anywhere accessory for game day, festival weekends, and every adventure in between.</span></p>
<p class=""p1""><br><b>Features:</b><br>• Vinyl bag, adjustable waist strap, and solid brass hardware.<br><br><meta charset=""utf-8""><b>Measures:</b><br><span>• 9in wide, 6.5in tall, 1.5in deep</span><br><span>• Shorter strap adjustable from 34in - 46in</span><br><meta charset=""utf-8""><span>• Longer strap adjustable from 46in - 58in</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Glad & Young Studio,Uncategorized,Bag,"Bag, Fanny, Featured, Shop",True,Title,Yellow,,Strap Length,Shorter Strap (adjustable from 34-46in),,,,,STAD-YLW,396.89332375,shopify,continue,manual,130.0,,True,True,,,,,'01271275,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SS_Yellow_02.png?v=1744043534,1.0,,False,Modern Leather Fanny Pack - Glad & Young Studio,"Ready to join the club or here to add another color to your collection? Our best selling bag is as versatile as they come. Wear it cross body, across your hips, at your natural waist, or over your shoulder. ",,female,adult,,,True,,,,,,False,True,,,'1,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SS_Yellow_02.png?v=1744043534,oz,,46.37,active,[]
